Alperen Sengun|Anthony Edwards|Bojan Bogdanovic|Brandon Williams|CJ McCollum|Cade Cunningham|Kevin Porter|LaMelo Ball|Nikola Jokic,2,60000.0,282.98
Alperen Sengun|Anthony Edwards|Bojan Bogdanovic|Brandon Williams|CJ McCollum|KJ Martin|Kevin Porter|Luka Doncic|Nikola Jokic,20,60000.0,370.78
Alperen Sengun|Anthony Edwards|Brandon Williams|CJ McCollum|Cade Cunningham|KJ Martin|Kevin Porter|Nikola Jokic|Pascal Siakam,2,60000.0,328.25
Alperen Sengun|Anthony Edwards|Brandon Williams|CJ McCollum|D'Angelo Russell|KJ Martin|Kevin Porter|LaMelo Ball|Nikola Jokic,4,59500.0,324.91
Alperen Sengun|Anthony Edwards|Brandon Williams|CJ McCollum|Jaylen Brown|KJ Martin|Kevin Porter|LaMelo Ball|Nikola Jokic,1,59500.0,282.86
Alperen Sengun|Anthony Edwards|Brandon Williams|CJ McCollum|KJ Martin|Karl-Anthony Towns|Kevin Porter|Luka Doncic|Miles Bridges,1,59900.0,331.73
